Chain,Location Number,Location ID,Address,City,State/ Province,Postal Code,Latitude,Longitude,Phone,Tier
Wal-Mart,5703,Wal-Mart5703,8580 Hwy 72,Huntsville,AL,35757,34.7479780,-86.7727070,2567166951,C
Wal-Mart,604,Wal-Mart604,4310 Montgomery Hwy,Dothan,AL,36303,31.2674000,-85.4404000,3347933099,C
Wal-Mart,6173,Wal-Mart6173,21141 State Hwy 59,Robertsdale,AL,36567,30.5329870,-87.7084230,,C
Wal-Mart,660,Wal-Mart660,517 W Avalon Ave,Muscle Shoals,AL,35661,34.7448570,-87.6680320,2563810987,C
Wal-Mart,661,Wal-Mart661,1011 US Hwy 72 E,Athens,AL,35611,34.7880000,-86.9590000,2562302981,C
Wal-Mart,662,Wal-Mart662,2800 Spring Ave SW,Decatur,AL,35603,34.5590250,-87.0001100,2563504624,C
Wal-Mart,670,Wal-Mart670,626 Olive St SW,Cullman,AL,35055,34.1495390,-86.8421970,2567391664,C
Wal-Mart,681,Wal-Mart681,11697 US Hwy 431,Guntersville,AL,35976,34.3361120,-86.3142850,2568780685,C
Wal-Mart,6878,Wal-Mart6878,14595 HWY 231-431 N,HAZEL GREEN,AL,35750,34.9413820,-86.5718650,,C
Wal-Mart,691,Wal-Mart691,2001 Glenn Blvd SW,Ft Payne,AL,35968,34.4385490,-85.7590410,2568453163,C
Wal-Mart,700,Wal-Mart700,1501 Hwy 14 E,Selma,AL,36703,32.4337000,-87.0127000,3348747793,C
Wal-Mart,712,Wal-Mart712,24833 John T Reid Pkwy,Scottsboro,AL,35768,34.6718780,-86.0076570,2565741126,C
Wal-Mart,715,Wal-Mart715,1501 Skyland Blvd E,Tuscaloosa,AL,35405,33.1654000,-87.5183000,2057500823,C
Wal-Mart,723,Wal-Mart723,1420 US Hwy 231 S,Troy,AL,36081,31.7800490,-85.9447550,3345668012,C
Wal-Mart,7247,Wal-Mart7247,911 North Main St,Atmore,AL,36502,31.0368540,-87.4934580,,C
Wal-Mart,726,Wal-Mart726,2643 Hwy 280 W,Alexander City,AL,35010,32.9342600,-85.9718840,2562340316,C
Wal-Mart,7280,Wal-Mart7280,5601 HIGHWAY 157,CULLMAN,AL,35058,34.3227750,-87.0013740,,C
Regional,0212,Regional0212,151 EAST I-65 SERVICE ROAD SOUTH,MOBILE,AL,36606,30.6872720,-88.1246850,,C
Regional,0281,Regional0281,1301 BOLL WEEVIL CIRCLE,ENTERPRISE,AL,36330,31.3322660,-85.8603870,,C
Regional,0313,Regional0313,1717 CHEROKEE AVE.  SW,CULLMAN,AL,35055,34.1565920,-86.8404640,,C
Regional,0411,Regional0411,10050 S. MEMORIAL PKWY,HUNTSVILLE,AL,35803,34.6430720,-86.5670240,,C
Regional,0423,Regional0423,4900 OSCAR BAXTER DR.,TUSCALOOSA,AL,35405,33.1672000,-87.5541000,,C
Regional,0441,Regional0441,1950 EASTERN BLVD.,MONTGOMERY,AL,36117,32.4157480,-86.2196490,,C
Regional,0481,Regional0481,130 COX CREEK PKWY SOUTH,FLORENCE,AL,35630,34.8284880,-87.6277160,,C
Regional,0549,Regional0549,7760 AIRPORT BLVD.,MOBILE,AL,36608,30.6834320,-88.2249360,,C
Regional,0577,Regional0577,3101 S. MCKENZIE HWY.59,FOLEY,AL,36535,30.4065870,-87.6835970,,C
Regional,0580,Regional0580,375 STATE FARM PKWY. W.,HOMEWOOD,AL,35209,33.4454760,-86.8300150,,C
Regional,0594,Regional0594,1885 EDWARDS LAKE RD.,BIRMINGHAM,AL,35235,33.5968640,-86.6496870,,C
Regional,0606,Regional0606,2671 ROSS CLARK CIRCLE,DOTHAN,AL,36301,31.2058000,-85.4243000,,C
Regional,0620,Regional0620,2100 VALLEYDALE ROAD,HOOVER,AL,35244,33.3595630,-86.7754540,,C
Regional,0663,Regional0663,7920 HWY 72 WEST,MADISON,AL,35758,34.7546000,-86.7458000,,C
Regional,0698,Regional0698,1836 US HIGHWAY 78 EAST,OXFORD,AL,36203,33.6148040,-85.7869860,,C
Regional,0736,Regional0736,1701 FREDERICK ROAD,OPELIKA,AL,36801,32.6227990,-85.4024400,,C
Regional,1093,Regional1093,3415 WOODWARD AVENUE,MUSCLE SHOALS,AL,35661,34.7356470,-87.6677570,,C
Regional,1115,Regional1115,11190 U.S. HIGHWAY 431 SOUTH,GUNTERSVILLE,AL,35976,34.2984630,-86.2689880,,C
Regional,1176,Regional1176,1641 BELTINE ROAD SW,DECATUR,AL,35601,34.5674590,-87.0119410,,C
Regional,1181,Regional1181,2307 COBBS FORD ROAD,PRATTVILLE,AL,36066,32.4600380,-86.4142710,,C
Regional,1531,Regional1531,1201 19TH STREET NORTH,BESSEMER,AL,35020,33.4089640,-86.9647330,,C
Regional,1577,Regional1577,3505 NORTH MEMORIAL PARKWAY N.W.,HUNTSVILLE,AL,35810,34.8176880,-86.5716430,,C
Regional,1599,Regional1599,4401 RANGELINE ROAD,MOBILE,AL,36619,30.5992990,-88.1642980,,C
Regional,1640,Regional1640,615 GEORGE WALLACE DRIVE,GADSDEN,AL,35903,34.0014290,-85.9950910,,C
Regional,1726,Regional1726,5291 HIGHWAY 280 SOUTH,BIRMINGHAM,AL,35242,33.4190310,-86.6779010,,C
Regional,1737,Regional1737,8900 WEAVER AVENUE,LEEDS,AL,35094,33.5607100,-86.5226790,,C
Regional,1744,Regional1744,1335 WALKER CHAPEL ROAD,FULTONDALE,AL,35068,33.6086390,-86.8043540,,C
Regional,1786,Regional1786,1600 GLENN BOULEVARD SW,FORT PAYNE,AL,35968,34.4376170,-85.7529400,,C
Regional,1799,Regional1799,1109 US HIGHWAY 72 EAST,ATHENS,AL,35611,34.7855460,-86.9534330,,C
Regional,2212,Regional2212,1421 US HIGHWAY 231 SOUTH,TROY,AL,36081,31.8518590,-85.9958850,,C
Regional,2251,Regional2251,29645 FREDERICK BOULEVARD,DAPHNE,AL,36526,30.6035260,-87.9036050,,C
Regional,2451,Regional2451,6584 US HIGHWAY 431 SOUTH,OWENS CROSS ROADS,AL,35763,34.6611770,-86.4844870,,C
Regional,2488,Regional2488,5703 MCFARLAND BLVD,NORTHPORT,AL,35476,33.2335000,-87.6134000,,C
Regional,2525,Regional2525,235 COLONIAL PROMENADE PKWY,ALABASTER,AL,35007,33.2442810,-86.8163770,,C
Regional,2659,Regional2659,4901 MCCLELLAN BLVD,ANNISTON,AL,36206,33.7105490,-85.8200930,2564999030,C
Regional,2884,Regional2884,4801 MONTGOMERY HWY,DOTHAN,AL,36303,31.2699090,-85.4473480,3343402560,C
Regional,2885,Regional2885,4501 US HWY 231,WETUMPKA,AL,36092,32.5064840,-86.2146650,3347319009,C
Regional,3006,Regional3006,1807 HWY 31 NW,HARTSELLE,AL,35640,34.4624210,-86.9519910,2567515270,C
Regional,3039,Regional3039,1100 BANKHEAD HIGHWAY,GRAYSVILLE,AL,35073,33.6130450,-86.9714130,2053905000,C
Regional,4724,Regional4724,3053 John Hawkins Pkwy,Hoover,AL,35244,33.3736430,-86.8079310,2059820596,C
Regional,4776,Regional4776,5651 Holmes Ave NW,Huntsville,AL,35816,34.7362000,-86.6585000,2568377323,C
Regional,4817,Regional4817,5940 Trussville X-ing Blvd,Birmingham,AL,35235,33.6403830,-86.6267300,2056550505,C
Regional,4836,Regional4836,1900 OXFORD EXCHANGE BLVD,OXFORD,AL,36203,33.6098900,-85.7765900,2563420125,C
Regional,4989,Regional4989,2335 Bent Creek Rd,Auburn,AL,36830,32.6085390,-85.4300110,3348210121,C
Regional,4990,Regional4990,29683 FREDERICK BLVD,DAPHNE,AL,36526,30.6035260,-87.9036050,2516266909,C
Regional,6435,Regional6435,1401 Skyland Blvd E,Tuscaloosa,AL,35405,33.1658000,-87.5206000,2057508559,C
Best Buy,0222,Best Buy0222,4229 E McCain Blvd,N Little Rock,AR,72117,34.7912200,-92.2212800,5019552109,A
Best Buy,0248,Best Buy0248,4195 Phoenix Ave,Ft Smith,AR,72903,35.3388400,-94.3873950,4797098939,A
Best Buy,0275,Best Buy0275,11800 Chenal Pkwy,Little Rock,AR,72211,34.7496700,-92.4059600,5012274177,A
A Wireless,0026,A Wireless0026,2501 Dave Ward Drive,Conway,AR,72034,35.0702420,-92.4634800,5014999655,B
A Wireless,0027,A Wireless0027,1500 Caraway Road,Jonesboro,AR,72401,35.8269120,-90.6771320,8703402479,B
Best Buy,0351,Best Buy0351,464 E JOYCE Blvd,Fayetteville,AR,72703,36.1237410,-94.1504570,4799739524,B
Home Depot,1401,Home Depot1401,12610 Chenal Pkwy,Little Rock,AR,72211,34.7556030,-92.4130030,5012199600,B
Home Depot,1402,Home Depot1402,4325 E Mccain Blvd,N Little Rock,AR,72117,34.7893610,-92.2205760,5019453500,B
Home Depot,1403,Home Depot1403,675 E Joyce Blvd,Fayetteville,AR,72703,36.1235860,-94.1466170,4795714700,B
Home Depot,1404,Home Depot1404,5101 PHOENIX AVE,Ft Smith,AR,72903,35.3380510,-94.3793260,4796495888,B
Home Depot,1405,Home Depot1405,17060 INTERSTATE 30,BENTON,AR,72015,34.5795100,-92.5811020,5018606288,B
Home Depot,1406,Home Depot1406,711 W PARKER,JONESBORO,AR,72404,35.8054980,-90.7002180,8702680619,B
Home Depot,1407,Home Depot1407,500 ELSINGER CENTER,CONWAY,AR,72032,35.0886960,-92.4421010,5013296763,B
Home Depot,1409,Home Depot1409,312 HESTER DRIVE,HARRISON,AR,72601,36.2630140,-93.1361840,8707412900,B
Home Depot,1410,Home Depot1410,100 PENDELLA DRIVE,MOUNTAIN HOME,AR,72653,36.3353450,-92.3851590,8704922270,B
Home Depot,1411,Home Depot1411,3000 E HARRISON STREET,BATESVILLE,AR,72501,35.7647920,-91.6178540,8703070300,B
Home Depot,1412,Home Depot1412,555 GOING ROAD,CABOT,AR,72023,34.9745320,-92.0165340,5019414350,B
Best Buy,1148,Best Buy1148,2220 Promenade Blvd,Rogers,AR,72758,36.3075500,-94.1777500,4796192301,C
Best Buy,1438,Best Buy1438,600 Elsinger Blvd,Conway,AR,72032,35.0881330,-92.4114150,5013283147,C
Best Buy,1800,Best Buy1800,1462 Higdon Ferry Rd,Hot Springs,AR,71913,34.4676450,-93.0699710,5013213999,C
Home Depot,8445,Home Depot8445,1701 S 46TH STREET,ROGERS,AR,72756,36.3164000,-94.1831380,4796192730,C
Home Depot,8537,Home Depot8537,507 WEST 19TH STREET,EL DORADO,AR,71730,33.2365840,-92.6671960,8708751427,C
Home Depot,8919,Home Depot8919,11 Mabelvale Plaza Lane,Little Rock,AR,72209,34.6666456,-92.3834293,5015657168,C
Target,1114,Target1114,12700 CHENAL PKWY,Little Rock,AR,72211,34.7556810,-92.4148920,5012170200,C
Target,1470,Target1470,3545 N SHILOH DR,Fayetteville,AR,72703,36.1146800,-94.1553060,4794435517,C
Target,162,Target162,4000 MCCAIN Blvd,N Little Rock,AR,72116,34.7889940,-92.2282280,5017714220,C
Target,1891,Target1891,501 ELSINGER Blvd,Conway,AR,72032,35.0862790,-92.4144500,5013285739,C
Target,1919,Target1919,3000 E Highland Dr # A,Jonesboro,AR,72401,35.8211670,-90.6688510,8709349661,C
Target,2204,Target2204,7377 Alcoa Rd,Bryant,AR,72022,34.6043140,-92.5304180,5017764360,C
Target,2284,Target2284,4001 Phoenix Ave,Fort Smith,AR,72903,35.3383490,-94.3892850,4797098940,C
Target,2498,Target2498,2404 Promenade Blvd,Rogers,AR,72758,36.3075500,-94.1777500,4799861100,C
Target,2737,Target2737,420 S University Ave,Little Rock,AR,72205,34.7492194,-92.3413081,,C
Verizon Wireless,14231,Verizon Wireless14231,4000 Mccain Blvd Ste J-1,North Little Rock,AR,72116,34.7889820,-92.2284930,5018120039,C
Verizon Wireless,14233,Verizon Wireless14233,12018 Chenal Pkwy,Little Rock,AR,72211,34.7498970,-92.4082870,5012249119,C
Verizon Wireless,25193,Verizon Wireless25193,3931 N Shiloh Dr,Fayetteville,AR,72703,36.1231580,-94.1457980,4792511482,C
Verizon Wireless,26869,Verizon Wireless26869,3195 Highway 412 E,Siloam Springs,AR,72761,36.1810150,-94.5100550,4795245773,C
Verizon Wireless,26874,Verizon Wireless26874,102 Wp Malone Dr,Arkadelphia,AR,71923,34.1184230,-93.0947040,8702453026,C
Verizon Wireless,26875,Verizon Wireless26875,1122 Ferguson Dr,Benton,AR,72015,34.5740130,-92.5795670,5013150350,C
Verizon Wireless,26878,Verizon Wireless26878,3948 Central Ave,Hot Springs,AR,71913,34.4574620,-93.0630420,5015252900,C
Verizon Wireless,26894,Verizon Wireless26894,1308 N West Ave,El Dorado,AR,71730,33.2249620,-92.6657210,8708623456,C
Verizon Wireless,26896,Verizon Wireless26896,1428 Highway 62 65 N,Harrison,AR,72601,36.2683680,-93.1422620,8707432020,C
Verizon Wireless,26897,Verizon Wireless26897,855 E Oak St,Conway,AR,72032,35.0911290,-92.4193800,5019322300,C
Verizon Wireless,26899,Verizon Wireless26899,2301 E Main St,Russellville,AR,72802,35.2782550,-93.1067050,4799640099,C
Verizon Wireless,26902,Verizon Wireless26902,7723 Rogers Ave,Fort Smith,AR,72903,35.3512990,-94.3463520,4794780007,C
Verizon Wireless,26903,Verizon Wireless26903,1708 S Caraway Rd,Jonesboro,AR,72401,35.8243410,-90.6770710,8709302000,C
Verizon Wireless,28676,Verizon Wireless28676,3050 Harrison St,Batesville,AR,72501,35.7645940,-91.6165960,8707935517,C
Verizon Wireless,28736,Verizon Wireless28736,4411 W Walnut St,Rogers,AR,72756,36.3349350,-94.1784670,4796360008,C
Verizon Wireless,28819,Verizon Wireless28819,2254 Fayetteville Rd,Van Buren,AR,72956,35.4698980,-94.3557970,4794710884,C
Verizon Wireless,29100,Verizon Wireless29100,2308 N Hervey St,Hope,AR,71801,33.6832640,-93.6130290,8707779217,C
Verizon Wireless,29120,Verizon Wireless29120,3681 E Race Ave,Searcy,AR,72143,35.2502780,-91.6859960,5012687400,C
Verizon Wireless,30226,Verizon Wireless30226,5514 S Olive St,Pine Bluff,AR,71603,34.1739540,-92.0065550,8708507100,C
Verizon Wireless,30726,Verizon Wireless30726,410 S University Ave,Little Rock,AR,72205,34.7494800,-92.3412510,5019053040,C
Verizon Wireless,35204,Verizon Wireless35204,2212 Red Wolf Blvd,Jonesboro,AR,72401,35.8173300,-90.6686500,8709302000,C
Verizon Wireless,35206,Verizon Wireless35206,20457 Interstate 30 S,Benton,AR,72015,34.6042790,-92.5361520,5013150350,C
Verizon Wireless,35515,Verizon Wireless35515,11400 Cantrell Rd Suite B,Little Rock,AR,72212,34.7943000,-92.3996200,5017070077,C
Wal-Mart,1,Wal-Mart1,2110 W WALNUT,Rogers,AR,72756,36.3320310,-94.1490510,4796363222,C
Wal-Mart,100,Wal-Mart100,406 S WALTON Blvd,Bentonville,AR,72712,36.3682000,-94.2240000,4792730060,C
Wal-Mart,102,Wal-Mart102,406 E 22ND St,Stuttgart,AR,72160,34.4769610,-91.5491740,8706733349,C
Wal-Mart,1065,Wal-Mart1065,2400 N HERVEY ST,Hope,AR,71801,33.6826720,-93.6113190,8707775500,C
Wal-Mart,11,Wal-Mart11,65 WAL-MART DR,Mountain Home,AR,72653,36.3551840,-92.3408340,8704929299,C
Wal-Mart,1105,Wal-Mart1105,4450 E Mccain Blvd,N Little Rock,AR,72117,34.7892420,-92.2181860,5019452700,C
Wal-Mart,1114,Wal-Mart1114,315 SYLAMORE Ave,Mountain View,AR,72560,35.8664460,-92.1070460,8702694395,C
Wal-Mart,1147,Wal-Mart1147,168 WALMART DRIVE,FLIPPIN,AR,72634,36.2752620,-92.6045670,8704532211,C
Wal-Mart,119,Wal-Mart119,3150 HARRISON ST,Batesville,AR,72501,35.7647930,-91.6139680,8707939004,C
Wal-Mart,124,Wal-Mart124,8801 BASELINE RD,Little Rock,AR,72209,34.6700560,-92.3756690,5015650274,C
Wal-Mart,125,Wal-Mart125,2425 S ZERO ST,Ft Smith,AR,72901,35.3278530,-94.4108800,4796466382,C
Wal-Mart,126,Wal-Mart126,2700 S Shackleford,Little Rock,AR,72205,34.7286570,-92.3980030,5012230604,C
Wal-Mart,127,Wal-Mart127,1910 MARTIN LUTHER KING Blvd,Malvern,AR,72104,34.3769680,-92.8267710,5013379485,C
Wal-Mart,128,Wal-Mart128,1911 W Parker Rd,Jonesboro,AR,72404,35.8162210,-90.7341950,8709726350,C
Wal-Mart,133,Wal-Mart133,1040 S CONSTITUTION,Ashdown,AR,71822,33.6608190,-94.1182150,8708985126,C
Wal-Mart,141,Wal-Mart141,8301 ROGERS AVE,Ft Smith,AR,72903,35.3487360,-94.3416970,4794845205,C
Wal-Mart,144,Wal-Mart144,2875 WEST 6TH ST,Fayetteville,AR,72704,36.0522460,-94.2007440,4795820428,C
Wal-Mart,157,Wal-Mart157,3509 E RACE AVE,Searcy,AR,72143,35.2505520,-91.7098670,5012682207,C
Wal-Mart,16,Wal-Mart16,2214 FAYETTEVILLE RD,Van Buren,AR,72956,35.4690920,-94.3538300,4794742314,C
Wal-Mart,160,Wal-Mart160,219 Hwy 412,Ash Flat,AR,72513,36.2415320,-91.6070350,8709947520,C
Wal-Mart,167,Wal-Mart167,910 UNITY RD,Crossett,AR,71635,33.1378250,-91.9418480,8703642165,C
Wal-Mart,169,Wal-Mart169,1400 NORTH CENTER,Lonoke,AR,72086,34.7956990,-91.8966800,5016763191,C
Wal-Mart,171,Wal-Mart171,1270 STATE Hwy 4 BYPASS SW,Camden,AR,71701,33.5361430,-92.8521560,8708364538,C
Wal-Mart,18,Wal-Mart18,1211 Highway 367 N,Newport,AR,72112,35.6165311,-91.2519224,8705232021,C
Wal-Mart,2,Wal-Mart2,161 N WALMART DR,HARRISON,AR,72601,36.2689910,-93.1389210,8703658400,C
Wal-Mart,209,Wal-Mart209,1516 NORTH 18TH St,Ozark,AR,72949,35.5023060,-93.8447480,4796672143,C
Wal-Mart,2203,Wal-Mart2203,702 SW 8th St,Bentonville,AR,72716,36.3666500,-94.2192380,,C
Wal-Mart,229,Wal-Mart229,512 INDUSTRIAL DR,Trumann,AR,72472,35.6814100,-90.5499260,8704836491,C
Wal-Mart,230,Wal-Mart230,1501 EAST WALNUT St,Paris,AR,72855,35.2933230,-93.7162260,4799632152,C
Wal-Mart,235,Wal-Mart235,1900 WEST MAIN,Corning,AR,72422,36.4113740,-90.5953680,8708576914,C
Wal-Mart,24,Wal-Mart24,2000 JOHN HARDEN DR,Jacksonville,AR,72076,34.8853280,-92.1114290,5019858731,C
Wal-Mart,2575,Wal-Mart2575,3900 DAVE WARD Dr,Conway   S,AR,72034,35.0730160,-92.4953130,5013289570,C
Wal-Mart,2587,Wal-Mart2587,304 S ROCKWOOD DR,CABOT,AR,72023,34.9764240,-92.0407020,5019415200,C
Wal-Mart,261,Wal-Mart261,4019 CENTRAL AVE,Hot Springs,AR,71913,34.4558480,-93.0633850,5016237605,C
Wal-Mart,2685,Wal-Mart2685,3701 SE DODSON RD,BENTONVILLE,AR,72712,36.3171920,-94.1979500,4792733766,C
Wal-Mart,2741,Wal-Mart2741,3510 SE 14TH St,Bentonville,AR,72712,36.3578110,-94.2516650,4796216450,C
Wal-Mart,2742,Wal-Mart2742,1375 MARKET Sqr Dr,Springdale,AR,72762,36.1747730,-94.1629560,4797507853,C
Wal-Mart,2743,Wal-Mart2743,8801 Hwy 107,Sherwood,AR,72120,34.8347130,-92.2316900,5018333127,C
Wal-Mart,2744,Wal-Mart2744,4900 ROGERS AVE STE 101J,Ft Smith,AR,72903,35.3659670,-94.3774490,4794849122,C
Wal-Mart,2745,Wal-Mart2745,2690 EAST CITIZENS Dr,Fayetteville,AR,72703,36.0887470,-94.1218950,4795716670,C
Wal-Mart,279,Wal-Mart279,926 E COLLIN RAYE DR,De Queen,AR,71832,34.0456560,-94.3154940,8706422794,C
Wal-Mart,281,Wal-Mart281,1500 Hwy 25B NORTH,Heber Springs,AR,72543,35.5230450,-92.0093480,5013628188,C
Wal-Mart,289,Wal-Mart289,US 65 SOUTH,McGehee,AR,71654,37.6941940,-93.1026720,8702224184,C
Wal-Mart,296,Wal-Mart296,1047 STATE Hwy 27N,Dardanelle,AR,72834,35.2255700,-93.1738390,4792292502,C
Wal-Mart,2997,Wal-Mart2997,616 N Garland Ave,Fayetteville,AR,72701,36.0722590,-94.1754400,4794431588,C
Wal-Mart,318,Wal-Mart318,109 WP MALONE DR,Arkadelphia,AR,71923,34.1197900,-93.0960600,8702462459,C
Wal-Mart,3230,Wal-Mart3230,400 BRYANT AVE,Bryant,AR,72022,34.6238940,-92.4945510,5018472857,C
Wal-Mart,3231,Wal-Mart3231,551 LIBERTY DR,GREENWOOD,AR,72936,35.2212660,-94.2963320,4799968500,C
Wal-Mart,33,Wal-Mart33,1710 S 4TH ST,Nashville,AR,71852,33.9385670,-93.8511080,8708451881,C
Wal-Mart,3331,Wal-Mart3331,5501 S Olive St,Pine Bluff,AR,71603,34.1699250,-92.0064910,8705347054,C
Wal-Mart,336,Wal-Mart336,1308 SOUTH ROCK St,Sheridan,AR,72150,34.2939800,-92.3990080,8709427171,C
Wal-Mart,339,Wal-Mart339,1123 Hwy 79 / 167 BYPASS,Fordyce,AR,71742,33.8137160,-92.4129300,8703525167,C
Wal-Mart,348,Wal-Mart348,427 Hwy 425 N,Monticello,AR,71655,33.6328830,-91.8019570,8703670409,C
Wal-Mart,358,Wal-Mart358,200 Hwy 64 WEST,Alma,AR,72921,35.4847450,-94.2227440,4796324585,C
Wal-Mart,359,Wal-Mart359,3919 N MALL AVE,Fayetteville,AR,72703,36.1226410,-94.1519840,4794437679,C
Wal-Mart,36,Wal-Mart36,2802 W KINGS Hwy,Paragould,AR,72450,36.0599420,-90.5246730,8702369707,C
Wal-Mart,373,Wal-Mart373,EAST LEE St,Huntsville,AR,72740,36.0865500,-93.7337580,4797382001,C
Wal-Mart,380,Wal-Mart380,1359 WEST 2ND St,Waldron,AR,72958,34.9001870,-94.0989360,4796372169,C
Wal-Mart,388,Wal-Mart388,2100 N 62ND,FT SMITH,AR,72904,35.4000700,-94.3630650,4797855964,C
Wal-Mart,4,Wal-Mart4,2901 Hwy 412 E,Siloam Springs,AR,72761,36.1832000,-94.5126000,4795245101,C
Wal-Mart,4108,Wal-Mart4108,4870 Elm Springs Rd,Springdale,AR,72762,36.1934250,-94.1837260,,C
Wal-Mart,4168,Wal-Mart4168,2003 W Center St,Beebe,AR,72012,35.0684590,-91.9065220,5018821017,C
Wal-Mart,4460,Wal-Mart4460,12001 CRYSTAL HILL R,N LITTLE ROCK,AR,72113,34.8220160,-92.3892870,5018516102,C
Wal-Mart,45,Wal-Mart45,1815 E Highland Dr,Jonesboro,AR,72401,35.8192820,-90.6853970,8709315001,C
Wal-Mart,468,Wal-Mart468,133 ARKANSAS Blvd,Texarkana,AR,71854,33.4605170,-94.0425060,8707721501,C
Wal-Mart,4686,Wal-Mart4686,906 SW REGIONAL AIRPORT BLVD,BENTONVILLE,AR,72712,36.3357320,-94.2203670,,C
Wal-Mart,5,Wal-Mart5,1155 Hwy 65 N,Conway,AR,72032,35.1087640,-92.4368770,5013290023,C
Wal-Mart,52,Wal-Mart52,1601 ALBERT PIKE Blvd,Hot Springs,AR,71913,34.4930760,-93.0896070,5016242498,C
Wal-Mart,5244,Wal-Mart5244,19301 CANTRELL RD,Little Rock   NW,AR,72223,34.8107490,-92.4831700,5018684659,C
Wal-Mart,5260,Wal-Mart5260,4208 PLEASANT CROSSING Blvd,Rogers,AR,72758,36.2794950,-94.1515580,4796219769,C
Wal-Mart,530,Wal-Mart530,2730 NORTHWEST AVE,El Dorado,AR,71730,33.2396560,-92.6656570,8708622128,C
Wal-Mart,54,Wal-Mart54,2004 S PLEASANT,Springdale,AR,72764,36.1672660,-94.1436300,4797514817,C
Wal-Mart,5433,Wal-Mart5433,3604 N Hwy 7,Hot Springs Village,AR,71909,34.6246610,-93.0509440,5013180185,C
Wal-Mart,55,Wal-Mart55,1555 EAST MAIN,Booneville,AR,72927,35.1419980,-93.9013810,4796753688,C
Wal-Mart,57,Wal-Mart57,1600 WEST MAIN,Walnut Ridge,AR,72476,36.0748940,-90.9717210,8708866605,C
Wal-Mart,5706,Wal-Mart5706,700 Bowman Rd,Little Rock,AR,72211,34.7481150,-92.4072088,5018598703,C
Wal-Mart,5738,Wal-Mart5738,3553 East Robinson Ave,Springdale,AR,72764,36.1636950,-94.0878710,4797504683,C
Wal-Mart,5783,Wal-Mart5783,117 Audubon Dr,Maumelle,AR,72113,34.8512310,-92.4057970,5018516673,C
Wal-Mart,58,Wal-Mart58,2409 E MAIN ST,Russellville,AR,72802,35.2782100,-93.1050217,4799679777,C
Wal-Mart,5837,Wal-Mart5837,5000 Pauline Whitaker Pkwy,Rogers,AR,72758,36.2989180,-94.1718540,4792541004,C
Wal-Mart,62,Wal-Mart62,3700 E Hwy 18,Blytheville,AR,72315,35.9289080,-89.8735660,8707630440,C
Wal-Mart,66,Wal-Mart66,1230 MARKET ST,Clarksville,AR,72830,35.4480320,-93.4566610,4797542046,C
Wal-Mart,67,Wal-Mart67,600 Hwy 71 NORTH,Mena,AR,71953,34.5869340,-94.2256670,4793940025,C
Wal-Mart,68,Wal-Mart68,800 Hwy 64 E,Wynne,AR,72396,35.2517980,-90.9695720,8702388129,C
Wal-Mart,7,Wal-Mart7,9053 Hwy 107,Sherwood,AR,72120,34.8391510,-92.2367910,5018330972,C
Wal-Mart,70,Wal-Mart70,798 W SERVICE RD,W Memphis,AR,72301,35.1677390,-90.1995130,8707320175,C
Wal-Mart,71,Wal-Mart71,1415 Hwy 67 S,Pocahontas,AR,72455,36.2488350,-90.9634440,8708927703,C
Wal-Mart,714,Wal-Mart714,602 SHELIA St,W Helena,AR,72390,34.5284870,-90.7342730,8705722442,C
Regional,0235,Regional0235,3011 PARKWAY EAST,RUSSELLVILLE,AR,72802,35.2815880,-93.0954470,,C
Regional,0236,Regional0236,1325 HWY. 64 WEST,CONWAY,AR,72032,35.1096780,-92.4411280,,C
Regional,0414,Regional0414,2111 FAIR PARK BLVD.,JONESBORO,AR,72401,35.8189020,-90.6747810,,C
Regional,0432,Regional0432,1050 ZION ROAD,FAYETTEVILLE,AR,72703,36.1294010,-94.1435350,,C
Regional,0462,Regional0462,8001 ROGERS AVE.,FORT SMITH,AR,72903,35.3499000,-94.3443620,,C
Regional,0597,Regional0597,300 CORNER STONE BLVD.,HOT SPRINGS,AR,71913,34.4607200,-93.0587620,,C
Regional,0694,Regional0694,300 NORTH 46TH ST.,ROGERS,AR,72756,36.3371000,-94.1809000,,C
Regional,1627,Regional1627,4330 EAST MCCAIN BOULEVARD,N LITTLE ROCK,AR,72117,34.7879900,-92.2182180,,C
Regional,1628,Regional1628,2906A EAST HARDING AVENUE,PINE BLUFF,AR,71601,34.2120450,-91.9739890,,C
Regional,1766,Regional1766,2301 T.P. WHITE DRIVE,JACKSONVILLE,AR,72076,34.8891620,-92.1043900,,C
