Name,Latitude,Longitude,Address,City,State/ Province,Postal Code,Store Phone,ClusterAssigned,Tier
A Wireless0009,30.631335,-87.910527,27900 Main St,Daphne,AL,36526,2516250033,15,B
A Wireless0011,30.400209,-87.682754,669 S McKenzie St,Foley,AL,36535,2519436190,15,B
A Wireless0012,30.301174,-87.680916,3800 Gulf Shores Parkway,Gulf Shores,AL,36542,2512790065,15,B
A Wireless0017,30.670105,-88.105789,1310 Tingle Circle E,Mobile,AL,36606,2513089121,15,B
A Wireless0018,31.48268,-87.33032,3323 S Alabama Ave,Monroeville,AL,36460,2515755500,15,B
A Wireless0023,30.269541,-87.586694,25755 Perdido Beach Blvd,Orange Beach,AL,36561,2519812433,15,B
Best Buy0340,30.676148,-88.119419,3250 Airport Blvd #4,Mobile,AL,36606,2514786678,15,B
Best Buy0395,30.477439,-87.207676,5480 N 9th Ave,Pensacola,FL,32504,8509690503,15,B
Best Buy0678,30.671491,-87.848451,10200 Eastern Shore Blvd,Spanish Fort,AL,36527,2516260948,15,B
Best Buy0799,30.38904,-86.424536,34940 Emerald Coast Pky # 150,Destin,FL,32541,8502692140,15,B
Home Depot0801,30.674955,-88.223756,755 Schillinger Rd S,Mobile,AL,36695,2516340351,15,B
Home Depot0802,30.367038,-87.683089,2899 S McKenzie St,Foley,AL,36535,2519552401,15,B
Home Depot0863,30.531224,-88.193347,7100 US Hwy 90,Daphane,AL,36526,2516250890,15,B
Home Depot0865,30.659844,-88.131551,851 Montlimar Dr,Mobile,AL,36609,2513800017,15,B
A Wireless0029,35.176083,-111.669083,2625 Woodlands Village Blvd,Flagstaff,AZ,86001,9287738466,16,B
Best Buy0377,34.550263,-112.411553,3085 Gateway Blvd,Prescott,AZ,86303,9287767099,16,B
Best Buy1084,35.223331,-111.57584,5005 E MARKETPLACE DR,FLAGSTAFF,AZ,86004,9285226141,16,B
Home Depot0411,34.197977,-110.017415,5601 S WHITE MOUNTAIN RD,SHOW LOW,AZ,85901,9285321552,16,B
Home Depot0421,35.225349,-111.578049,5005 Marketplace Dr #110,Flagstaff,AZ,86004,9285261692,16,B
Home Depot0422,34.260445,-111.322242,2000 NORTH BEELINE HWY,PAYSON,AZ,85541,9284680339,16,B
Home Depot0423,34.721281,-112.002546,1030 S State Route 260,Cottonwood,AZ,86326,9286493758,16,B
Home Depot0446,34.581733,-112.353295,5500 E State Route 69,Prescott Valley,AZ,86314,9287772400,16,B
Home Depot0452,34.629983,-112.405305,1941 E Hwy 69,Prescott,AZ,86301,5207718467,16,B
Home Depot0482,35.188455,-111.670008,1325 W Rte 66,Flagstaff,AZ,86001,5205561529,16,B
Best Buy0243,41.687094,-83.62024,4505 Monroe St,Toledo,OH,43613,4194711411,17,A
Best Buy0247,41.615363,-83.69657,1407 Spring Meadows Dr,Holland,OH,43528,4198676981,17,A
Best Buy0795,41.054932,-83.614605,1800 Tiffin Ave,Findlay,OH,45840,4194249866,17,B
Best Buy0879,41.417013,-82.672769,4210 Milan Rd,Sandusky,OH,44870,4196211877,17,B
Verizon Wireless01040,41.704441,-83.659134,5380 Monroe St,Toledo,OH,43623,4198434384,17,B
Verizon Wireless01047,41.67569,-83.704239,6710 W Central Ave STE 20,Toledo,OH,43617,4198432995,17,B
Verizon Wireless01049,41.579033,-83.66259,1378 Conant St,Maumee,OH,43537,4198979133,17,B
Verizon Wireless01541,41.375999,-83.115738,2140 Enterprise St,Fremont,OH,43420,4193331009,17,B
TCC19774,41.68843,-83.589708,3749 UPTON AVE,Toledo,OH,43613,4194724417,17,B
TCC19775,41.700067,-83.566277,4505 LEWIS AVE,Toledo,OH,43612,4194785217,17,B
TCC19776,41.639286,-83.523653,537 WOODVILLE RD,Toledo,OH,43605,4196912759,17,B
TCC19779,41.589062,-83.492995,200 N MAIN ST,Walbridge,OH,43465,4196664989,17,B
TCC19783,41.051123,-83.649758,825 N MAIN,Findlay,OH,45840,4194238241,17,B
Best Buy0400,40.414201,-74.145237,2130 State Route 35,Holmdel,NJ,07733,7326717123,18,B
Best Buy0456,40.559586,-74.307532,675 Highway 1 S,Iselin,NJ,08830,7325961220,18,B
Best Buy0457,40.903493,-74.550192,345 Mount Hope Ave,Rockaway,NJ,07866,9736590911,18,B
Best Buy0469,40.576828,-74.167151,2795 Richmond Ave,Staten Island,NY,10314,7186987546,18,B
Best Buy0472,40.690017,-74.294909,2391 hwy 22 W,Union,NJ,07083,9088102150,18,B
Best Buy0544,40.59065,-74.6213,300 Commons Way,Bridgewater,NJ,08807,9084299339,18,B
Best Buy0598,40.45586,-74.39495,300 St Rte 18,E Brunswick,NJ,08816,7322575293,18,B
Cell of Knoxville10950,40.408333,-74.383944,120 OLD STAGE RD,East Brunswick,NJ,08816,7322516924,18,B
Cell of Knoxville10951,40.418525,-74.388574,286 SUMMERHILL RD,East Brunswick,NJ,08816,7323900804,18,B
Cell of Knoxville10955,40.455551,-74.424728,114 RYDERS LN,Milltown,NJ,08850,7322472358,18,B
Home Depot0903,40.557817,-74.433868,3100 Hamilton Blvd,S Plainfield,NJ,07080,7327525900,18,B
Home Depot0906,40.639299,-74.421848,1515 US Rte 22,Watchung,NJ,07060,9082227700,18,B
Home Depot0909,40.862665,-74.632594,281 Ste Rte 10 E # 041,Succasunna,NJ,07876,9739277700,18,B
Home Depot0915,40.717054,-74.291031,2445 Springfield Ave,Vauxhall,NJ,07088,9086869804,18,B
Home Depot0916,40.537406,-74.295943,373 US Rte 9 S,Woodbridge,NJ,07095,7327509890,18,B
Home Depot0918,40.439522,-74.428765,401 S Main St,Milltown,NJ,08850,7324320500,18,B
Home Depot0925,40.902882,-74.56342,530 Mt Pleasant Ave,Dover,NJ,07801,9734420101,18,B
Home Depot0926,40.4244,-74.1742,3700 Hwy 35,Hazlet,NJ,07730,7322641661,18,B
Home Depot0934,40.619291,-74.249319,Rte 1 & 9 Linden Airport,Linden,NJ,07036,,18,B
Home Depot0944,40.521901,-74.363005,1035 Rte 1 S,Edison,NJ,08837,7329060501,18,B
Home Depot0947,40.564272,-74.554163,400 Promenade Blvd,Bound Brook,NJ,08805,7324695883,18,B
Home Depot0953,40.828178,-74.833758,2045 ROUTE 57,HACKETTSTOWN,NJ,07840,9086841822,18,B
Home Depot0954,40.687602,-74.303327,930 SPRINGFIELD RD SOUTH,UNION,NJ,07083,9086877907,18,B
Home Depot0957,40.450758,-74.300945,1090 Rte 9 S,Old Bridge,NJ,08857,7327271417,18,B
Home Depot0962,40.605958,-74.624459,736 Rte 202 S,Bridgewater,NJ,08807,9082520101,18,B
Home Depot0981,40.589233,-74.317688,1555 ST GEORGES AV RT 35,COLONIA,NJ,07067,7323887825,18,B
Home Depot0984,41.066146,-74.750503,7 NORTH PARK DRIVE,NEWTON,NJ,07860,9733834206,18,B
Home Depot1249,40.627634,-74.172542,2501 Forest Ave,Staten Island,NY,10303,7182735069,18,B
Home Depot1281,40.528003,-74.236971,2750 VETERANS ROAD WEST,STATEN ISLAND,NY,10309,7189844690,18,B
Verizon Wireless00583,40.62676,-74.919002,34 Wal-Mart Plz,Clinton,NJ,08809,9082381126,18,A
Verizon Wireless01163,40.737998,-74.36505,1200 Morris Tpke,Short Hills,NJ,07078,9733134900,18,B
Verizon Wireless01164,40.872165,-74.645727,281 State Route 10 E STE 10,Succasunna,NJ,07876,9732524800,18,B
Verizon Wireless01165,40.689178,-74.299271,2490 Us Highway 22 W Center Island,Union,NJ,07083,9086244100,18,B
Verizon Wireless01212,40.58015,-74.16652,2791 Richmond Ave,Staten Island,NY,10314,7189824980,18,B
Verizon Wireless01217,40.456451,-74.396812,314 State Route 18 Unit 9,East Brunswick,NJ,08816,7324164900,18,B
Verizon Wireless01241,40.555123,-74.30225,302 Woodbridge Ctr Dr,Woodbridge,NJ,07095,7323267500,18,B
Verizon Wireless01592,40.574689,-74.665362,756 Us Highway 202,Bridgewater,NJ,08807,9082038484,18,B
Best Buy0473,40.803334,-74.361319,410 Ste Rte 10,East Hanover,NJ,07936,9735154994,19,B
Home Depot0901,40.809499,-74.372184,902 Murray Rd,East Hanover,NJ,07936,9738874444,19,B
Home Depot0965,40.860521,-74.321808,79 ROUTE 46,MONTVILLE,NJ,07045,9735750823,19,B
Home Depot0977,40.862212,-74.374069,804-D ROUTE 46,PARSIPPANY,NJ,07054,9733355917,19,B
Home Depot0980,40.732317,-74.20005,399-443 SPRINGFIELD AVE,NEWARK,NJ,07103,9738480600,19,B
Verizon Wireless01224,40.764081,-73.976472,57 W 57th St,New York,NY,10019,2129804860,19,B
Best Buy0474,40.781157,-74.045874,925 Patterson Plank Rd,Secaucus,NJ,07094,2013252277,19,B
Best Buy0482,40.742506,-73.992564,60 W 23rd St,New York,NY,10010,2123661373,19,B
Best Buy0609,40.725808,-73.996195,622 Broadway,New York,NY,10012,2126734067,19,B
Best Buy0835,40.779578,-73.955554,1280 Lexington Ave,New York,NY,10028,9174928870,19,B
Best Buy1028,40.754431,-73.979684,529 5th Ave,New York,NY,10017,2128080309,19,B
Home Depot0908,40.840087,-74.161304,955 Bloomfield Ave,Clifton,NJ,07012,9734724600,19,B
Home Depot0910,40.785765,-74.051443,1055 Paterson Plank Rd,Secaucus,NJ,07094,2012711200,19,B
Home Depot0928,40.785741,-74.198217,60 Orange St,Bloomfield,NJ,07003,9736808700,19,B
Home Depot0935,40.715505,-74.095934,440 Rte 440,Jersey City,NJ,07305,2015219437,19,B
Verizon Wireless01223,40.75021,-73.989502,134 W 34th St,New York,NY,10001,9173518000,19,B
Verizon Wireless01226,40.779446,-73.954735,157 E 86th St,New York,NY,10028,9174922583,19,B
Verizon Wireless01228,40.753863,-73.978573,342 Madison Ave,New York,NY,10017,2128566100,19,B
Verizon Wireless01233,40.726952,-74.03788,30 Mall Dr W,Jersey City,NJ,07310,2012394000,19,B
TCC20496,40.798907,-74.188583,544 BRD ST,Bloomfield,NJ,07003,9737489570,19,B
Best Buy0129,38.773228,-121.26063,1236 GALLERIA Blvd,Roseville,CA,95678,9167805969,20,A
Best Buy0133,38.598799,-121.421096,1901 ARDEN WAY,Sacramento,CA,95815,9169251212,20,A
Best Buy0141,37.694757,-121.064952,3900 SISK RD,Modesto,CA,95356,2095430117,20,A
A Wireless0049,38.714489,-121.363953,8008 Walerga,Antelope,CA,95843,9167213383,20,B
A Wireless0050,38.7056816,-121.3269333,5874 Antelope Rd,Sacramento,CA,95842,9167271620,20,B
A Wireless0058,38.904202,-121.072838,340 Elm Ave,Auburn,CA,95603,5308888112,20,B
A Wireless0059,38.934013,-121.092235,2180 Grass Valley Hwy,Auburn,CA,95603,5308886138,20,B
A Wireless0060,38.922973,-121.055979,13394 Lincoln Way,Auburn,CA,95603,5308881318,20,B
A Wireless0072,38.658085,-120.972208,3352 Coach Ln,Cameron Park,CA,95682,5306767828,20,B
A Wireless0085,38.678409,-121.291945,7405 Greenback Lane,Citrus Heights,CA,95610,9168643581,20,B
A Wireless0099,38.562035,-121.732659,1520 E. Covell Blvd,Davis,CA,95616,5302977900,20,B
A Wireless0100,38.556151,-121.696227,4647 2nd St,Davis,CA,95618,5306019655,20,B
Best Buy0349,38.426171,-121.398346,9131 W STOCKTON Blvd,Elk Grove,CA,95758,9166919784,20,B
Best Buy0364,38.675655,-121.275338,6110 BIRDCAGE CTR LN,Citrus Hts,CA,95610,9167251455,20,B
Best Buy0528,38.000072,-121.314337,5400 Pacific Ave,Stockton,CA,95207,9516539386,20,B
Best Buy0660,38.63785,-121.49599,3690 N Freeway Blvd,Sacramento,CA,95834,9165759980,20,B
Best Buy0845,38.644189,-121.120095,2445 IRON POINT RD,Folsom,CA,95630,9168172115,20,B
Home Depot0636,38.75242,-121.262047,324 N Sunrise Ave,Roseville,CA,95661,9167829600,20,B
Home Depot0650,38.660916,-121.324809,6001 Madison Ave,Carmichael,CA,95608,9163449600,20,B
Home Depot0651,38.497238,-121.452679,4641 Florin Rd,Sacramento,CA,95823,9163939500,20,B
Home Depot0652,38.600614,-121.267983,2756 Sunrise Blvd,Rancho Cordova,CA,95742,9168520900,20,B
Home Depot0662,38.019795,-121.26646,3818 E Hammer Ln,Stockton,CA,95212,2094769600,20,B
Home Depot1001,37.5191,-120.878171,2800 Countryside Dr,Turlock,CA,95380,2096561911,20,B
Home Depot1003,38.482858,-121.502935,1461 Meadowview Rd,Sacramento,CA,95832,9163999905,20,B
Home Depot1006,37.794634,-121.192198,250 Commerce Ave,Manteca,CA,95336,2098259139,20,B
Home Depot1019,39.143395,-121.650357,1100 THARP ROAD,YUBA CITY,CA,95993,5307551715,20,B
Home Depot1022,37.986525,-121.34601,5010 Feather River Dr,Stockton,CA,95219,2094748285,20,B
Home Depot1068,38.674996,-121.736325,1860 E MAIN STREET,WOODLAND,CA,95776,5306611201,20,B
Home Depot1085,38.731157,-120.824582,600 PLACERVILLE DR,PLACERVILLE,CA,95667,5306269751,20,B
Home Depot1842,37.712875,-120.950399,5230 SQUIRE WELLS ROAD,RIVERBANK,CA,95367,2098631370,20,B
Home Depot1846,38.590387,-121.546854,690 Riverpoint CT,West Sacramento,CA,95605,9166172128,20,B
Verizon Wireless00657,38.423578,-121.41765,7405 Laguna Blvd,Elk Grove,CA,95758,9166912500,20,B
Verizon Wireless00662,38.005516,-121.318886,6123 Pacific Ave,Stockton,CA,95207,2099556300,20,B
Verizon Wireless00805,38.772609,-121.265576,1208 Galleria Blvd,Roseville,CA,95678,9167846886,20,B
Verizon Wireless00814,38.591583,-121.415825,1417 Howe Ave,Sacramento,CA,95825,9165680440,20,B
A Wireless0086,38.951187,-122.623825,4456 Manzanita Ave,Clearlake,CA,95422,7079944600,21,B
Best Buy1008,38.364862,-121.965059,1621 E Monte Vista Ave,Vacaville,CA,95688,7074478170,21,B
Home Depot1043,38.374792,-121.948439,510 ORANGE DRIVE,VACAVILLE,CA,95687,7074540714,21,B
Best Buy0120,38.419523,-122.7094271,1950 Santa Rosa Ave,Santa Rosa,CA,95407,7075451078,21,A
Best Buy0136,38.260781,-122.056134,1547 GATEWAY Blvd,Fairfield,CA,94533,7074321330,21,A
Best Buy1021,37.966675,-122.520968,700 DuBoise Street,San Rafael,CA,94901,4152561398,21,B
Home Depot0633,38.136929,-122.216511,1175 Admiral Callaghan Ln # L,Vallejo,CA,94591,7075529600,21,B
Home Depot0637,38.246516,-122.069593,2121 Cadenasso Dr,Fairfield,CA,94533,7074269600,21,B
Home Depot0641,38.365847,-122.716209,4825 Redwood Dr,Rohnert Park,CA,94928,7075859200,21,B
Home Depot0657,37.952906,-122.492929,111 Shoreline Pkwy,San Rafael,CA,94901,4154588675,21,B
Home Depot1379,38.470968,-122.721526,100 Bicentenial Way,Santa Rosa,CA,95403,7075442130,21,B
Verizon Wireless00653,38.442204,-122.708977,844 4th St,Santa Rosa,CA,95404,7075255010,21,B
Best Buy0304,41.939031,-88.106371,350 W Army Trail Rd,Bloomingdale,IL,60108,6305821070,22,A
Best Buy0310,41.763934,-88.206342,4400 E New York St,Aurora,IL,60504,6308510122,22,A
Best Buy0315,42.22889,-88.314893,6000 NW Highway 14,Crystal Lake,IL,60014,8154597874,22,A
Best Buy0387,41.867831,-88.342774,1876 S Randall Rd,Geneva,IL,60134,6308451986,22,B
Best Buy0607,41.98672,-88.340825,424 Randall Rd,South Elgin,IL,60177,8476951492,22,B
Best Buy0647,42.165314,-88.057736,20771 N Rand Rd Bldg J,Kildeer,IL,60047,8474386905,22,B
Best Buy0813,41.704038,-88.127374,315 N WEBER RD,Bolingbrook,IL,60490,6307599708,22,B
Home Depot1904,42.030174,-88.144436,100 Barrington Rd,Schaumburg,IL,60194,8477988700,22,B
Home Depot1917,41.934195,-88.077703,295 E Army Trl Rd,Glendale Hts,IL,60139,6309808330,22,B
Home Depot1918,41.749548,-88.202152,2920 Audrey Ave,Naperville,IL,60540,6306379200,22,B
Home Depot1920,42.225188,-88.28395,4447 US Rte 14,Crystal Lake,IL,60014,8154791030,22,B
Home Depot1921,41.866279,-88.338607,2111 S Randall Rd,Geneva,IL,60134,6302620380,22,B
Home Depot1934,42.051468,-88.339092,955 N Randall Rd,Elgin,IL,60123,8476229441,22,B
Home Depot1939,41.697386,-88.125151,105 N Weber Rd,Bolingbrook,IL,60490,6307711109,22,B
Home Depot1940,42.173482,-88.339525,200 S Randall Rd,Algonquin,IL,60102,8478541100,22,B
Home Depot1943,41.891555,-88.105829,475 SCHMALE ROAD,CAROL STREAM,IL,60188,6304628607,22,B
Home Depot1948,42.104161,-88.292167,251 SPRING HILL ROAD,CARPENTERSVILLE,IL,60110,8477830766,22,B
Home Depot1952,42.18754,-88.09599,670 S Rand Rd,Lake Zurich,IL,60047,8477260707,22,B
Home Depot1957,41.782133,-88.377586,1250 Orchard Rd,Aurora,IL,60506,6309071480,22,B
Home Depot1964,41.946971,-88.207268,950 S Il Rte 59,Bartlett,IL,60103,6302896247,22,B
Home Depot1975,41.696904,-88.320928,3080 ROUTE 34,OSWEGO,IL,60543,6305547092,22,B
Verizon Wireless01144,41.856585,-88.340407,350 N Randall Rd,Batavia,IL,60510,6307612160,22,B
Verizon Wireless01272,41.701443,-88.124754,224 N Weber Rd,Bolingbrook,IL,60440,6302264660,22,B
Verizon Wireless01761,41.765881,-88.206474,740 N Route 59 Unit B,Aurora,IL,60504,6308512254,22,B
Verizon Wireless01763,41.972805,-88.340722,596 Randall Rd,South Elgin,IL,60177,8476951667,22,B
TCC19159,41.918739,-88.081338,2119 BLOOMINGDALE PL,Glendale Heights,IL,60139,6305297707,22,B
Wireless Zone30135,42.124855,-88.063005,799 W NORTHWEST HWY,Palatine,IL,60067,8479630517,22,B
Wireless Zone30137,41.858646,-88.115903,625 W ROOSEVELT,Wheaton,IL,60187,6304620401,22,B
Wireless Zone30153,41.911071,-88.340063,51 SOUTH RANDALL RD,ST Charles,IL,60174,6304434032,22,B
Verizon Wireless00588,48.784398,-122.486387,1 Bellis Fair Pkwy,Bellingham,WA,98226,3605272703,23,A
Verizon Wireless00589,47.912437,-122.214539,1405 SE Everett Mall Way,Everett,WA,98208,,23,A
Verizon Wireless00591,47.831735,-122.273485,3000 184th St SW Ste 720,Lynnwood,WA,98037,4257712777,23,A
Verizon Wireless00608,47.777765,-122.343562,1255 N 205th St Ste 101,Shoreline,WA,98133,2065424132,23,A
Verizon Wireless00614,47.755413,-122.155198,17742 Garden Way NE Bldg 14B,Woodinville,WA,98072,4254248994,23,A
Verizon Wireless00616,47.16613,-122.511581,5700 100th St SW Ste 310,Lakewood,WA,98499,2535830304,23,A
Verizon Wireless00617,47.157903,-122.293036,3500 S Meridian Ste 427,Puyallup,WA,98373,2534461019,23,A
Verizon Wireless00623,47.458982,-122.261269,132 Southcenter Mall,Tukwila,WA,98188,2062436074,23,A
Verizon Wireless00624,47.217872,-122.467714,4502 S Steele St Ste 2040,Tacoma,WA,98409,2534761958,23,A
Verizon Wireless00625,47.220985,-122.466231,4009 Tacoma Mall Blvd,Tacoma,WA,98409,2534758639,23,A
Best Buy0359,48.796308,-122.489541,4281 Meridian St,Bellingham,WA,98226,3607150008,23,B
Best Buy0366,47.151614,-122.295071,4102A MERIDIAN ST S,Puyallup,WA,98373,2538417008,23,B
Best Buy0372,47.31832,-122.31516,31601 PACIFIC Hwy S,Federal Way,WA,98003,2539450073,23,B
Best Buy0398,47.654826,-122.680061,9551 RIDGETOP Blvd NW,Silverdale,WA,98383,3606981112,23,B
Best Buy0447,47.447625,-122.260041,17364 S Center Pkwy,Tukwila,WA,98188,2065744617,23,B
Best Buy0470,47.708661,-122.325542,330 NE Northgate Way,Seattle,WA,98125,2063067663,23,B
Best Buy0477,47.823276,-122.269013,19225 ALDERWOOD MALL PKWY,Lynnwood,WA,98036,4256702670,23,B
Best Buy0498,47.613846,-122.181701,457 120TH AVE NE,Bellevue,WA,98005,4254528060,23,B
Best Buy0566,47.909683,-122.217309,1130 SE Everett Mall Way # A,Everett,WA,98208,4253559490,23,B
Best Buy0798,48.439667,-122.338173,1851 Market Pl,Burlington,WA,98233,3607573414,23,B
Best Buy0830,47.21332,-122.466,2214 S 48th St,Tacoma,WA,98409,2534764871,23,B
Best Buy0831,46.568657,-120.484049,2321 S 1ST ST,Yakima,WA,98903,5094940495,23,B
Best Buy0839,47.042493,-122.934265,625 BLACK LAKE Blvd SW STE 200,Olympia,WA,98502,3605969702,23,B
Best Buy1043,47.058154,-122.762124,1240 Marvin Rd NE,Lacey,WA,98516,3604127451,23,B
Go Wireless0154,47.361358,-122.605934,"11430 51st Ave. NW, Suite 104B",Gig Harbor,WA,98332,,23,B
Go Wireless0156,48.00322,-122.105859,731 State Route 9 NE #A-2,Lake Stevens,WA,98258,,23,B
Go Wireless0193,47.29611,-122.24569,"1102 Outlet Collection Way SW, Suite 105",Auburn,WA,98001,,23,B
Verizon Wireless00174,34.301614,-86.277018,11476 Us Highway 431,Guntersville,AL,35976,2568943063,24,A
A Wireless0003,34.343319,-86.503601,1522 N Brindlee Mountain Pkwy,Arab,AL,35016,2565861515,24,B
A Wireless0004,34.781297,-86.929166,22041 US Highway 72,Athens,AL,35613,2562620847,24,B
A Wireless0006,34.2173,-86.157524,2198 US Highway 431,Boaz,AL,35957,2568400065,24,B
A Wireless0007,34.16082,-85.714165,1935 W Main St,Centre,AL,35960,2569277442,24,B
A Wireless0013,34.453072,-86.946091,1106 Highway 31 NW,Hartselle,AL,35640,2567731810,24,B
A Wireless0015,34.683277,-86.736602,8498 Madison Blvd,Madison,AL,35758,2564643311,24,B
A Wireless0016,34.832928,-86.571509,11041 Highway 231 431 N,Meridianville,AL,35759,2567461625,24,B
A Wireless0020,34.494633,-87.280253,12463 AL Highway 157,Moulton,AL,35650,2569051436,24,B
A Wireless0021,34.744564,-87.675064,206 Avalon Ave,Muscle Shoals,AL,35661,2563814038,24,B
A Wireless0024,34.495679,-85.849921,200 Main St W,Rainsville,AL,35986,2566384655,24,B
A Wireless0025,34.669953,-86.008847,24919 John T Reid Pkwy,Scottsboro,AL,35768,2562596711,24,B
Best Buy0514,34.7414,-86.6637,5850 University Dr NW # B,Huntsville,AL,35806,2567269844,24,B
Home Depot0747,35.221488,-86.102708,2937 Dechard Blvd,Winchester,TN,37398,9319620617,24,B
Home Depot0772,35.202368,-87.056075,1451 W COLLEGE ST,PULASKI,TN,38478,9313638797,24,B
Home Depot0803,34.7572,-86.7393,4045 Lawson's Ridge Dr,Huntsville,AL,35757,2568376658,24,B
Home Depot0804,34.738991,-86.599977,1035 NW Memorial Pkwy,Huntsville,AL,35801,2565362216,24,B
Home Depot0812,34.666678,-86.012211,24635 JOHN T REID PKWY,SCOTTSBORO,AL,35768,2565752100,24,B
Home Depot0884,34.557824,-87.005772,1225 Wimberly Dr SW,Decatur,AL,35603,2563532031,24,B
Home Depot0888,34.643289,-86.56702,10012 S MEMORIAL PKWY,HUNTSVILLE,AL,35803,2568818270,24,B
Verizon Wireless01545,34.74144,-86.678436,6275 University Dr NW Ste 3,Huntsville,AL,35806,2569220111,24,B
Verizon Wireless00517,43.032496,-77.441749,8000 State Route 96,Victor,NY,14564,5852239950,25,A
Verizon Wireless00527,43.211859,-77.711868,3120 West Ridge Rd,Rochester,NY,14616,5854539950,25,A
Verizon Wireless00554,43.001231,-78.822255,1703 Niagara Falls Blvd,Buffalo,NY,14228,7168319100,25,A
Verizon Wireless00556,42.955914,-78.696373,6733 Transit Rd,Buffalo,NY,14221,7166329750,25,A
Verizon Wireless00557,42.908863,-78.747353,2410 Walden Ave,Cheektowaga,NY,14225,7166864300,25,A
Verizon Wireless00567,42.771404,-78.81208,4154 Mckinley Pkwy,Buffalo,NY,14219,7166484442,25,A
Verizon Wireless00570,42.076846,-78.466532,3048 West State St,Olean,NY,14760,7163732056,25,A
Best Buy0433,43.079229,-77.632969,2345 Marketplace Dr,Henrietta,NY,14467,5852920250,25,B
Best Buy0459,42.99951,-78.82221,1585 Niagara Falls Blvd,Amherst,NY,14228,7168379080,25,B
Home Depot1228,42.90295,-78.778697,300 THRUWAY PLAZA DR,CHEEKTOWAGA,NY,14225,7168956680,25,B
Home Depot1230,42.959948,-78.694348,4139 Transit Rd,Buffalo,NY,14221,7166339200,25,B
Home Depot1231,42.827362,-78.782641,1881 Ridge Rd,Buffalo,NY,14224,7166777445,25,B
Home Depot1233,43.010233,-78.822254,2065 Niagara Falls Blvd,Buffalo,NY,14228,7166399600,25,B
Home Depot1234,42.952474,-78.878271,2100 Elmwood Ave,Buffalo,NY,14207,7168718800,25,B
Home Depot1244,43.205634,-77.661106,1250 W Ridge Rd,Greece,NY,14615,7168651900,25,B
